slug,colorCode,type,number,name,alternateNames,ciConstitutionNumber,composition,description,transparencyRatingCode,lightfastRatingCode,toxicity,notes
PY184,Y,CIPIGMENT,184,Bismuth Vanadate Yellow,"Alfa yellow [KP.p];
 Bismuth-Vanadate;
 Yellow lemon [KP.p];
 Bismuth Vanadate [GU.pd];
 Bismuth Vanadate Yellow [GEN | DS.ad.w | GO.a.ao];
 Bismuth Vanadate Yellow, Lemon [KP.p];
 Bismuth Vanadate Yellow, Medium [KP.p];
 Bismuth Vanadate Yellow, Dark [KP.p];
 Bismuth Yellow [CAS.k | BA.w | DR.a.w | MG.w | SQ.a | TA.a.af | WN.a.o.w.wp.];
 Bismuth Yellow lemon [OH.a];
 Bismuth Yellow Light [ OH.a | SQ.a | TA.a.af];
 Bismuth Yellow Medium [OH.a | SQ.a | TA.a.af];
 Bismuth Yellow Deep [ OH.a | SQ.a | TA.a.af];
 Bismuth-Vanadate Yellow Lemon [KP.p];
 Bristol Yellow;
 Cadmium Yellow Light Hue [LQ.a];
 C.I. Pigment Yellow 184; 
 Lefranc Yellow [LB.o];
 Lemon Yellow [BX.o.w];
 Permanent Lemon Yellow [RT.a.o.wo];
 Permanent Yellow Lemon [RT.w];
 Pigment Yellow 184;
 Sicopal Yellow;
 Vanadium Yellow [SCH.g.w];
 Vanadium Yellow Deep [ SCH.a.o(Mus).p];
 Vanadium Yellow Light [SCH.a.o.p];
 XLX Bismuth Vanadate Yellow [KP.p}",771740,"Bismuth Vanadium;
 Bismuth orthovanadate;
 Bismuth-vanadium tetraoxide;
 PY-184 Chemical Properties @ PubChem;
 Mixed oxide of Bismuth and Vanadium;
 Occurs in the natural minerals: Clinobisvanite, Deyerite and Pucherite;
 BiO4-V
 CAS 14059-33-7
 EC 237-898-0","Bright light lemon yellow. greenish undertone, can be produced in warm mid shade yellows;
 Staining w/ good tinting strength;
 † Darkens",S/O,I,A,"Often used as a non-toxic substitute for Cadmium Yellow Lemon;
 Widely used in many paints, inks, clothing, flooring, waxes, lacquers and many other common products. 
 Bismuth Vanadate @ Wikipedia;
 The New Yellow
 Video on Periodic Videos YouTube Channel
 
 ** Rated with excellent light fastness in watercolors by Bruce MacEvoy, PY 184 @ Handprint.com;
 ** Bismuth based pigments are environmentally friendly and can replace more hazardous yellow formulations containing lead, chromium or cadmium pigments. They offer brilliant greenish yellow and orange shades with high opacity and high colour strength - Synthesis, Characterisation and Testing of Bismuth Vanadate - An Eco-friendly Yellow Pigment [JSIR Vol.59, October 2000 p.833-837 (PDF)]
 May contain trace amounts of impurities that are suspected carcinogens."
PY185,Y,CIPIGMENT,185,Isoindoline Yellow,"C.I. Pigment Yellow 185;
 Isoindoline Yellow;
 Pigment Yellow 185;
 Sico Fast Yellow D",56290,"Isoindoline;
CAS 76199-85-4",Bright greenish yellow,T,II,A,
PY188,Y,CIPIGMENT,188,Irgalite Yellow,"C.I. Pigment Yellow 188;
 Irgalite Yellow LBF;
 Pigment Yellow 188",21094,"Disazo;
CAS 23792-68-9",Bright greenish yellow,X,III,A,
PY189,Y,CIPIGMENT,189,Nickel Titanate,"C.I. Pigment Yellow 189;
 Meteor Golden 8304;
 Nickel Titanate;
 Nickel Titanium Tungsten;
 Nickel Titanium Tungsten Yellow Rutile;
 Nickel Tungsten Yellow Rutile;
 Pigment Yellow 189",77902,"Inorganic;
Nickel Tungsten Yellow Rutile or Nickel titanate (with trace tungsten), is a mixed phase pigment of Titanium (IV) Oxide, Nickel (II) Oxide, and Tungsten (VI) Oxide calcined at high temperatures to create a rutile matrix with the approximate formula of (Ti,Ni,W)O2. It may have CeO2, Li20 and/or MgO as modifiers. (4th ed. CMPA Classification and Chemical Description of the Complex Inorganic Color Pigments)
CPMA 11-52-4
CAS 69011-05-8",Dull greenish yellow,X,NR,,"* unrated by ASTM, but most other mixed phase pigments of this type have excellent light and weather fastness.
 Currently used mostly in plastics. and enamels."
PY190,Y,CIPIGMENT,190,Palitol Yellow K1570,"C.I. Pigment Yellow 190;
 Palitol Yellow K1570;
 Pigment Yellow 190",-,Monoazo,Bright mid-shade yellow,X,X,A,
PY191,Y,CIPIGMENT,191,Pigment Brilliant Yellow HGR,"C.I. Pigment Yellow 191;
 PV Fast Yellow HGR;
 Pigment Brilliant Yellow HGR;
 Pigment Yellow 191;
 Pyrazolone yellow HGR",18795,"Monoazo;
CAS 129423-54-7",Bright mid-shade yellow,X,I,B,"Good heat resistance;
* Causes severe eye irritation. Harmful if swallowed. May be harmful if inhaled. May cause irritation to skin and respiratory tract. see MSDS."
PY191:1,Y,CIPIGMENT,191,Cromophtal Yellow,"C.I. Pigment Yellow 191:1;
 Cromophtal Yellow;
 Pigment Yellow 191:1",-,"Monoazo;
CAS 129423-54-7",Bright reddish yellow,X,X,A,
PY192,Y,CIPIGMENT,192,Sandofil Yellow,"C.I. Pigment Yellow 192;
 Pigment Yellow 192;
 Sandofil Yellow",65412,Heterocyclic,Dull reddish yellow,X,X,,
PY193,Y,CIPIGMENT,193,Anthraquinone Yellow,"Anthraquinone Yellow;
 Chromofine Yellow AF-1300;
 C.I. Pigment Yellow 193;
 Pigment Yellow 193",65412,"Anthraquinone;
CAS 70321-14-1",Dull reddish yellow,X,II,,
PY194,Y,CIPIGMENT,194,Novoperm Yellow F2G,"C.I. Pigment Yellow 194;
 Novoperm Yellow F2G;
 Pigment Yellow 194",11785,"Benzimidazolone;
CAS 82199-12-0",Bright green shade yellow,X,II,A,
PY200,Y,CIPIGMENT,200,Sunglow Yellow,"C.I. Pigment Yellow 200;
 Pigment Yellow 200;
 Sunglow Yellow",,Azo,Reddish Yellow,X,X,A,
PY203,Y,CIPIGMENT,203,Arylide Yellow,"Arylide Yellow;
 Azo Yellow 5RX;
 C.I. Pigment Yellow 203;
 Pigment Yellow 203",117390,Arylide,Mid-shade yellow,X,X,A,
PY204,Y,CIPIGMENT,204,Pigment Yellow 204,"C.I. Pigment Yellow 204;
 Pigment Yellow 204",,Monoazo,Medium yellow shade,X,X,A,commonly used for traffic paint
PY207,Y,CIPIGMENT,207,Neolor Yellow,"C.I. Pigment Yellow 207;
 Neolor Yellow;
 Pigment Yellow 207",,Complex Inorganic,Medium yellow shade,X,X,A,
PY213,Y,CIPIGMENT,213,Hostaperm Yellow H5G,"C.I. Pigment Yellow 213;
 Hostaperm Yellow H5G;
 Pigment Yellow 213;",117875,"Quinoxalinedione monoazo
 Chromophore
 CAS: 220198-21-0
 Formula: C21 H17 N5 O09
 Chemical properties @ researchgate.net
 Chemical Properties @ pubchem.ncbi.nlm.nih.gov","Greenish yellow;
 Dullish, mustard-like masstone in oil paint*",S/T,I,A,"Technical specs [PDF]
 PCI (Paint & Coatings Industry) article page
 European Coatings Journal page
 Clariant PY213 info page
 Designed for Automotive coatings
 * According to a report from an e-mail sent me on the appearance of PY213 in oil paint when compared to PY15:
 • Greener than PY154, closer to PY151, but redder than PY175
 • Cleaner tints than PY154
 • Brilliant glaze tones
 • Masstone of PY213 exhibits a slightly dull, mustard-like tone, PY154 is brighter
 • PY213 is less transparent than PY154"
PY216,Y,CIPIGMENT,216,Solaplex Yellow,"Chrome Yellow Hue Deep [SCH.o];
 Chrome Yellow Hue Middle [SCH.o];
 C.I. Pigment Yellow 216;
 English Yellow [UT.w];
 Orange 10P320;
 Orange 10C341;
 Pigment Yellow 216;
 RTZ Orange 10C341;
 Rutile Tin Zinc;
 Solaplex Mid Yellow;
 Solaplex Orange;
 Turner's Yellow (hue) [WN.w.wp.]
 Zinc-Tin Rutile",,"Inorganic; 
 Spherical complex of a tin-zinc-titania compound produced by high temperature calcination;
 Rutile Tin Zinc","Clean Bright Yellow to Dull Orange;
 moderately staining with good tinting strength",S/O,I,A,"High whether, chemical and light fastness (Ref. shepherdcolor.com) Orange 10C341 reference page at Sheperd Color More info on PY-216 in watercolors @ handprint.com
A example of a homemade Deep Yellow using Zinc-Tin Rutile (PY216) hand mulled into a paint and humorously named ""Winter’s Woe Deep Yellow Snow "" by Perry Johnson at http://perryjohnson.net"
PY219,Y,CIPIGMENT,219,Titanium Zinc Antimony Stannate,"C.I. Pigment Yellow 219;
 Pigment Yellow 219;
 Titanium Zinc Antimony Stannate",,Titanium Zinc Antimony Stannate,,X,X,,
PY223,Y,CIPIGMENT,223,MayaCrom Yellow Y2351RS,"C.I. Pigment Yellow 223;
 MayaCrom Yellow Y2351RS;
 MayaPure Yellow;
 Mayan Yellow [DS.w | SI.p*?];
 Mayan Yellow, Genuine [SI.p];
 Pigment Yellow 223",,"Patented Organic-Inorganic hybred based on the chemistry of Mayan Blue with a unique nano crystal lattice. Reference the Tech data sheet, and Patent application.;
 Article about Hybred Pigments and Mayan Blue in New Journal of Chemistry 2005, 29, p.57–58 (Article Reference PDF);",Reddish Yellow,T,NR,A,"""evolved from work done at the University of Texas El Paso to reconstruct the unique vibrant blue color developed by the Maya civilization more than 1000 years ago, using an inorganic and organic component to produce a highly stable hybrid pigment."" - press release
 Announcement of C.I Names allocated - Press release [PDF]
 'Centuries-old Maya Blue mystery finally solved'
 Article on eurekalert.org
 See Mayan Blue and MayaCrom Blue PB-82 for more info.;
 The original Mayan Pigments website seems to have been taken down, I could only find a facebook page and a squarespace site for Myan Pigments, Inc. [facebook];
 Myan Pigments [squarespace];"
PY224,Y,CIPIGMENT,224,MayaCrom Yellow Y2300F,"C.I. Pigment Yellow 224;
 MayaCrom Yellow Y2300F;
 MayaPure Yellow;
 Pigment Yellow 224",,"Patented Organic-Inorganic hybred based on the chemistry of Mayan Blue with a unique nano crystal lattice. Reference the Tech data sheet, Patent application.",3,X,NR,A,"See above PY223
 The original Mayan Pigments website seems to have been taken down, I could only find a facebook page and a squarespace site for Myan Pigments, Inc. [facebook];
 Myan Pigments [squarespace];"
PY226,Y,CIPIGMENT,226,MayaCrom® Yellow Y7300,"C. I . Pigment Yellow 226;
 MayaCrom® Yellow Y7300;
 MayaPure Yellow;",,"Patented Organic-Inorganic hybred based on the chemistry of Mayan Blue with a unique nano crystal lattice. Reference the Tech data sheet, and Patent application.;
 Article about Hybred Pigments and Mayan Blue in New Journal of Chemistry 2005, 29, p.57–58 (Article Reference PDF);",,X,NR,A,"The original Mayan Pigments website seems to have been taken down, I could only find a facebook page and a squarespace site for Myan Pigments, Inc. [facebook];
 Myan Pigments [squarespace];"
PY227,Y,CIPIGMENT,227,NTP Yellow,"CI Pigment Yellow 227;
 Niobium Sulfur Tin Zinc Oxide; 
 Niobium Tin Pyrochlore;
 NTP Yellow;
 Yellow 10C150 1; 
 Yellow 10C151 2;",,"Niobium Tin Pyrochlore;
 Niobium Sulfur Tin Zinc Oxide; 
 ""A chromatic yellow inorganic pigment produced by high temperature calcination""
 A brand new crystal structure and a yellow color not seen in inorganic pigments before 
 (Ref. Shepherd Color Company) 
 patented under US Patent 8,192,541",Mid slightly reddish deep yellow similar to Lead Chromate,O,NR,A,"Ref. from the Shepherd Color Company website:
 ""brand-new patented pigment technology that offers outstanding bright and opaque masstones and clean tints. It is the first high-performance alternative to have the coloristic and weathering performance to provide a viable replacement for lead chromate in wide selection of demanding applications""
 ""This pigment has excellent UV and visible opacity, is chemically inert, heat resistant, and stable to ultraviolet light. It is non-bleeding and non-migratory. It has exceptional durability and hiding power, and is generally used in applications where resistance to heat, light, and weather are needed."" (Ref. NTP Yellow & RTZ Orange @ Shepher Color)"
NY2,Y,CINATURAL,2,Reseda,"Anatolian Reseda lutea;
 C.I. Natural Yellow 2;
 Natural Yellow 2;
 Reseda;
 Reseda Lemon [KP.p]","75580;
 75590","Lake pigment, produced from weld (Ref: Natural History Museum, UK) (Reseda Luteola L.)(Ref: Natural Resources Conservation Service); (Pic: from APHOTOFLORA);
  
 apigenin: 
 CAS 520-36-5;
  
 luteolin:
 CAS 491-70-3",Lemon Yellow,T,IV,A,
NY3,Y,CINATURAL,3,Curcumin,"C.I. Natural Yellow 3;
 Curcumin;
 Kurcum;
 Natural Yellow 3;
 Terra Merita;
 Turmeric;
 Turmeric Root [KP.p] 
 Turmeric Powder [KP.p];
 Turmeric Yellow",75300,"Diferuloylmethane from the root of; Curcuma Longa, C. Tinctoria, C. Rotunda, C. Vididiflora.; 
 Demethoxy curcumin;
  Bisdemethoxy curcumin;
 Diferuloylmethane;
 Methane dyes;
 Generally;
 known the spice Turmeric. (Ref: The Handbook of Natural Colorants); 
 (Ref Natural Pigments Blog);
 (Ref: wikipedia);
  
 CAS 91884-86-5
 CAS 458-37-7",Bright reddish yellow,T,III,A,"Extracted From Tumeric, used to give the bright yellow coloring to typical American mustard; 
  
 CURCUMIN Chemical and Technical Assessment (CTA) First draft prepared by Ivan Stankovic © FAO 2004, PDF)
  
 Diferuloylmethane said to have extremely beneficial antioxidant effects, (so much for the ""If you can't pronounce it, don't eat it crowd"", hehe by the way, I can pronounce ""Naples Yellow"" and ""lead"" just fine, but just because it's easy to pronounce, you should not eat the stuff) (Ref: Google Search);"
NY6,Y,CINATURAL,6,Saffron,"African Saffron;
 C.I. Natural Yellow 6;
 Crocetin;
 Saffron; 
 Natural Yellow 6;
 Wild Saffron [KP.p];","75140
 75100","Color dye extracted from the stigmas Crocus Sativa then precipitated onto lake base; A kilogram of saffron requires 20,000 flowers (Ref; Kremer Pigments); (Ref wikipedia);
  
 Made from Curcuma, vibrant warm yellow (Ref: Kremer Pigments);
  
 ""The term saffron in a pigment context, refers to a dye derived from the stamens of the plant Crocus sativus L., 
 The Borradailes stated in their notes to the fifteenth century Strasbourg MS that it was 'prized by illuminators’ .
 The main dyestuff produced is crocetin."" (Ref Pigment Compendium, 2008, p.337);",Bright orange yellow,T,IV,A,Fades completely; Recommended only for books were it would rarely be exposed to light or temporary illustration.
NY8,Y,CINATURAL,8,Morin,"C.I. Natural Yellow 8;
 Calico Yellow*;
  Moric acid;
 Morin hydrate;
 Morina (Esp., Port.);
 Natural Yellow 8;
 Natural Yellow 11;",75660,"2',3,4,5,7-pentahydroxyflavone;
 (Ref CAMEO Materials Database MFA, Boston);
  
 Found in the wood of the Dyer's Mulberry (Chlorophora tinctoria), common in the Americas and the West Indies, also can be found in the wood of the Osage Orange tree (Maclura pomifera or Toxylon pomiferum), and Oak trees. It is the only coloring matter in the Jackwood tree (Artocarpus integrqolia), from Burma , Ceylon and India (Ref: Color Index Constitution Numbers Third Ed, 1998);
  
 CAS 480-16-0","Olive Green to Intense bright yellow**
  
 † Hue shift towards brown; Fades",T,IV,A,"*Calico Yellow is the bisulfite compound of morin
  
 **Color depends on lake base"
NY10,Y,CINATURAL,10,Quercitron Lake,"American bark;
 Black oak;
 C.I. Natural Yellow 10;
 Flavine;
 Gallstone;
 Gulizaleel;
 Italian pink;
 Meletin;
 Natural Yellow 10;
 Quercetin;
 Quercitrón; 
 Quercitron;
 Quercitron bark;
 Quercitron Lake;
 Querzitron;
 Sophoretin;
 Yellow lake;","75640
 75650
 75670
 75680
 75710
 75720
 75730
 75750
 75570","Laked extract from the bark of Black Oak, or oxgall; 
 A yellow vegetable dye extracted from the black or dark brown bark of the black oak, Quercus velutina formerly Quercus nigra; (Ref: Quercitron, CAMEO Materials Database MFA, Boston);
 The dye principal colorants: Quercetin, Quercetagetin, Quercimeritrin and flavine
 Quercetin produces a bright yellow with aluminum and tin, a tan with chrome, and an olive green with iron.
 Quercetagetin produces shades of orange
 Flavine gives a brilliant yellow with alum or tin
 (Ref CAMEO Materials Database MFA, Boston);","Bright yellow
  
 † Hue shift towards brown",T,IV,A,"Quercetin is often found in many yellow fruits and vegetables, considered a antioxidant, and may have other health benefits as well. (google search);"
NY11,Y,CINATURAL,11,Fustic,"Aurantica; 
 Aurantine;
 Bois Jaune (Fr.);
 C.I. Natural Yellow 11;
 Carmin de Cuba;
 Cuba wood;
 Cubawood;
 Dyer´s Mulberry;
 Geelhout (Ned.);
 Gaud (It.);
 Gelbholz;
 Gelholz (Deut.); 
 Extract of Fustik [KP.p];
 Fustic (Esp.);
 Fustik;
 Fustiikki;
 Gelbholz;
 Geschnitten;
 Keltapuu; 
 Madera amilla de Cuba (Esp.);
 Mora;
 Moriini Morin;
 Old Fustic;
 Old Fustik;
 Natural Yellow 11;
 Natural Yellow Wood [KP]; 
 Yellow Wood;
 Yellowwood;","75240
 75660
 75710
 75720
 75730
 75750","Made from the heartwood of dyer's mulberry, a tropical tree of the Mulberry family Chlorophora tinctoria (formerly Morus tinctoria);, or Maclura tinctoria; Soaking the wood for long periods produces a stronger color. Fustic contains the yellow flavonol colorant morin. (Ref CAMEO Materials Database MFA, Boston);
 (Ref: Extract of Fusic Info from Kremer Pigments);
  
 Main coloring from Morin (C.I.75660)and Maclurin (C.I.75240): Crystallized from ethanol to form colorless needles, turning intense yellow in alkaline solutions.
 2',3,4,5,7-pentahydroxyflavone;
 Benzophenone, 2,3',4,4',6-pentahydroxy-
  
 CAS 480-16-0","Greenish yellow-brown to bright orange yellow*
  
 † Hue shift towards brown; Fades",T,III,A,*Dye colors can range from a pale yellow with alum to a dark tan with copper. Morin will react with aluminum to produce a green fluorescent compound.
NY12,Y,CINATURAL,12,Datiscetin,"Acalbir;
 Akalbir;
 C.I. Natural Yellow 12;
 Natural Yellow 12",75630,"Plant dye found in the leaves, branches and roots of Datisca Cannabis*, also known as False Cannabis, False Hemp or Bastard Hemp, because it resembles Cannabis Sativa, however it is completely unrelated.
  
 Datiscetin",,X,X,,* Apparently becoming a popular plant in home gardens
NY13,Y,CINATURAL,13,"Stil de Grain*
 Dutch Pink
 Yellow Lake","Brown Lake;
 Brown Pink**; 
 Buckthorn Lake;
 C.I. Natural Yellow 13;
 Citrine Lake;
 Dutch Pink**;
 Dutch Yellow;
 English Pink**; 
 Indigo Yellow, 
 Italian Pink**;
 Natural Green 2
 Natural Yellow 13;
 Persian Lake;
 Persian Berry Lake;
 Pink**;
 Pinke***;
 Quercitron Lake;
 Rhamno lake;
 Rhamnin;
 Spincervino lake; 
 Stil de Grain?;
 Stil de Grain Brown;
 Stil de grain E [KP.p];
 Stil de grain lake; 
 Stil de Grain light [KP.p];
 Stil de Grain, Schützenberger [KP.p];
 Turkey Berries;
 Yellow Berries;
 Yellow Carmine;
 Yellow Lake;
 Yellow Madder;
  
 also see Sap Green NG2","75430
 75640
 75660
 75670
 75690
 75695","""The sources of yellow lake are numerous, but the best kind is obtained from quercitron bark from Quercus tinctoria, Qu. nigra, and Qu. citrina, three species of North American oak."" (see below NY14)
 – from ""The Chemistry Of Paints And Painting"", by Arthur H. Church, 1901, provided by chest of books, or see my free ebooks page here to download the full book
  
 Generally, the colorant, mainly Quercitron, was absorbed on chalk or alumina trihydrate to form the lake.
  
 also extracted from the black or dark brown bark of the black oak, Quercus velutina (formerly Quercus nigra) with Quercitron as the main coloring component; (Ref: Dutch Pink, CAMEO Materials Database MFA, Boston); (Ref: Quercitron, CAMEO Materials Database MFA, Boston);
  
 Quercitron (Ref:wikipedia) Quercitrin (Ref:wikipedia):
 CAS 522-12-3 
 Rhamnetin:
 CAS 90-19-7; 
 Xanthorhamnin:
 CAS 1324-63-6; 
 Rhamnazin:
 CAS 552-54-5 
 Rhamnolutin, Kaempferol 7-methyl ether 
 CAS 569-92-6","Greenish yellow to brown*** (see below)
 Bright yellow in tints and thin layers, brownish in mass tone
  
 † Hue shift towards brown; Fades",T,IV,A,"* see below NY14
 ** see below NY14"
NY14,Y,CINATURAL,14,Stil de Grain*,"Brown Lake;
 Brown Pink***;
 Brown Stil de Grain;
 Buckthorn Lake;
 C.I. Natural Yellow 13;
 C.I. Natural Yellow 14;
 Citrine Lake;
 Dutch Pink***;
 Dutch Yellow;
 English Pink***;
 English Stil de Grain; 
 Italian Pink***;
 Jaune-de-graine (yellow de seed);
 Natural Green 2
 Natural Yellow 13;
 Natural Yellow 14;
 Persian Lake;
 Persian Berry Lake;
 Pink**;
 Pinke***;
 Quercitron Lake;
 Rhamno lake;
 Rhamnin;
 Spincervino lake;
 Stil de Grain (Fr.) [GEN | KP.p];
 Stil de Grain Brown;
 Stil de Grain Brun;
 Stil de grain E [KP.p];
 Stil de grain lake; 
 Stil de Grain light [KP.p];
 Stil de Grain, 
 Schijtgroen litter (Dutch), (Ref);
 Schützenberger [KP.p];
 Turkey Berries;
 Yellow Berries;
 Yellow Carmine;
 Yellow Lake;
 Yellow Madder;
 Yellow Stil de Grain;
  
 also see Sap Green NG2",75440,"Lake extract of unripe Buckthorn or Purging Berries (Rhamnus catharticus, R. cathartica, R.infectorius, R. oleoides, R. saxatilis, R. amygdalinus, R. catharticus, Rhamnus frangula, ) 
 Sap green (NG2) is made from ripe berries; 
 (Historical Pigments: Stil de grain Ref @ Natural Pigments Blog);
 (Ref from Kremer Pigments)
 (Ref from Kremer Pigments)
 Other common names of the berries: Avignon Berries, Black plum, Blackthorn, Dyer's Bucktorn, Persian Berries, Purging Berries, Hungarian Berries, Turkish Berries
  
 ""The sources of yellow lake are numerous, but the best kind is obtained from quercitron bark from Quercus tinctoria, Qu. nigra, and Qu. citrina, three species of North American oak.""
 ""Yellow lake was formerly made from the fruits of various species of buckthorn, known as Persian, Turkish, or Avignon berries.""
 "" 'Stil de grain,' and several of the continental yellow lakes, are made from the above-named berry""
 ""Italian pink, Dutch pink, and deep yellow madder are names usually given to the richer yellow lakes of quercitron, although some of these pigments are occasionally prepared from Turkish or Avignon berries.""
 – from ""The Chemistry Of Paints And Painting"", by Arthur H. Church, 1901, provided by chest of books, or see my free ebooks page here to download the full book
  
 Generally, the colorant was absorbed on clay, chalk or alumina trihydrate to form the lake, mixed with alum and precipitated with an alkali (sodium carbonate) (Ref: pigments-historiques.blogspot, here is an english translation)
  
 After 1819, it was also extracted from the black or dark brown bark of the black oak, Quercus velutina (formerly Quercus nigra) with Quercitron as the main coloring component; (Ref: Dutch Pink, CAMEO Materials Database MFA, Boston); (Ref: Quercitron, CAMEO Materials Database MFA, Boston);
  
 Main coloring from Emodin, Frangula-emodin (from Buckthorn) (Ref: Chemicalbook.com)
 CAS 518-82-1 
 Rhamnetin:(Ref: Chemicalbook.com)
 CAS 90-19-7
 Quercitron (Quercitrin): (main coloring in Oak)
 CAS 522-12-3","Greenish yellow to brown
  
 Bright yellow in tints and thin layers, brownish in mass tone
  
 Munsell: 
 5Y 9/10 (approximate) 
  
 † Hue shift towards brown; Fades",T,IV,A,"* there is inconsistent and confusing literature and information on NY13 and NY14. Many sources seem to use both interchangeably.
 It appears that most often what is called Natural Yellow 14 (NY14), is what was originally called ""still de grain"" made from Buckthorn Berries (Rhamnus catharticus).
 But, later, after appox. 1819, the pigment extracted from Black Oak was called ""still de grain"".
 As far as I can determine, It seems Natural Yellow 13 (NY13), most often refers to that made with Black Oak and Quercitron as the main coloring matter. (Ref: Dutch Pink, CAMEO Materials Database MFA, Boston);
 (Ref: Color Index Constitution Numbers Third Ed, 1998, numbers 75430, 75640; 75650; 75660, 75695; 75700; 75710;), 
  
 ** Pink in this sense refers to a yellow pigment based on natural yellow dyes, usually the lake of an extract from Buckthorn Berries with the but may have been used for other dyes based on Quercitron. The word pink came into use during the sixteenth century;
 According to the 2008 version of the Pigment Compendium, ""there is speculation that because of the yellow color, it is derived from the German ""pinkeln"" translated in a dictionary of 1798 (by Adelung and Schwann) as ‘to piss, to make water’."" (Reference Pigment Compendium, 2008, by Nicholas Eastaugh, Valentine Walsh, Tracey Chaplin and Ruth Siddall)
  
 ***Color depends on ripeness of the berries and precipitant; Deep yellow lake on alum and yellow brown on carbonates (Reference: A practical treatise on the manufacture of colors for painting, 1874, also see the Free Art Books page under Pigments, Art Conservation and Art Materials.)"
NY20,Y,CINATURAL,20,Indian Yellow,"Amarillo Indian;
 Camel's Urine;
 C.I. Natural Yellow 20;
 Euxanthin;
 Euxanthine;
 Gaugoli;
 Giallo Indiano;
 Gogili;
 Hardwari Peori;
 Indian Yellow [GEN];
 Indischgelb;
 Jaune Indien;
 Jaune Indien purifié;
 Monghyr;
 Natural Yellow 20;
 Peoli;
 Peori;
 Pioury;
 Piuri;
 Purrea arabicu;
 Purreie acid;
 Purree;
 Purée of India;
 Snowshoe Yellow;",75320,"Extracted from urine of cows fed mango leaves?** (Reference Indian Yellow at Pigments through the ages);
  (Ref: Indian Yellow, CAMEO Materials Database MFA, Boston);
 ""Indian yellow, also called euxanthin or euxanthine, is a xanthonoid. It is transparent yellow pigment used in oil paint. Chemically it is a magnesium euxanthate, the magnesium salt of euxanthic acid"" (Ref wikipedia)
 Euxanthic (purreic) acid (Reference Examination of a yellow substance from India called Purree, from which the pigment called Indian Yellow is manufactured. By John Stenhouse, Ph.D.);
 Euxanthone;
 Calcium salts and magnesium euxanthate*** (compare PY108 Anthrapyrimidine Yellow)(Reference Pigment Compendium, 2008, by Nicholas Eastaugh, Valentine Walsh, Tracey Chaplin and Ruth Siddall)",Bright reddish yellow,T,II,A,"* Untested by ASTM, reported by some sources to be a highly lightfast pigment (Ref: Painting Materials: A Short Encyclopaedia By Rutherford John Gettens, ©1966 by Dover Publications, p.119)
  
 ** Urine of cows origin Questioned (Ref Color: a natural history of the palette By Victoria Finlay, ©2002, published by Random House 2004, p.203-211); (Ref: Google); (Ref: wikipedia);
 If Indian yellow did come from cows urine, the common claim that they were cruelly ""force fed"" mango leaves is probably false. Mango Leaves are high in minerals, vitamins and protein and also anti-viral and antibacterial. Mango leaves may have been a perfect feed for cattle and not ""cruel"" at all (Ref: Feeding Value of Mango Leaf (Mangifera indica) for Growing Rabbits, Journal of Animal and Veterinary Advances, 2006, Vol: 5, Issue: 10, Page No.: 800-804), 
 (Ref: Effects of feeding mango (Mangifera indica) and shaora (Streblus asper) tree leaves to Black Bengal goats of Bangladesh, by M.A. Akbar, M.N. Alam, Small Ruminant Research, Volume 6, Issue 1, Pages 25-30, October 1991); 
 (Ref: MDidea.com Herbal Extracts); 
 (Ref: healthmad.com)
  
 ""Mangos grow well in pastures, although cattle will graze off lower leaves. It is necessary to fence off young trees for the first 3–4 years to protect them from livestock."", – In other words the Mango leaves need to be protected from the cattle, because the cattle love them! (Ref p.16 under Silvopasture, of ""Species Profiles for Pacific Island Agroforestry: Mangifera indica (mango""),
 ***Daniel Smith has a water base paint containing magnesium euxanthate (PY108) as the pigment (Ref: at Daniel Smith).
 Also see my blog article on Indian Yellow
 Interesting discussion of Indian Yellow on the WetCanvas.com forum here."
